date,FGIndex,rsi,adx,standard_deviation,sma50,five_day_percentage,price
2020-10-26,48.0,45.734743,20.943664,4.432795,202.8516,-3.31,201.14
2020-10-27,44.0,39.437037,20.239131,4.539281,202.7038,-3.56,195.68
2020-10-28,39.0,33.982363,20.632607,5.556016,202.473,-7.61,189.77
2020-10-29,39.0,34.264014,21.279287,6.269144,202.2114,-7.36,189.94
2020-10-30,38.0,33.450372,22.066621,7.01183,201.9552,-6.02,189.04
2020-11-02,39.0,35.573901,22.206196,7.568046,201.7106,-2.8,190.2
2020-11-03,46.0,47.578042,20.955071,7.632739,201.5224,4.3,197.93
2020-11-04,45.0,47.504059,19.469087,7.694973,201.3598,4.18,197.87
2020-11-05,56.0,54.034376,18.679971,7.585277,201.2746,7.36,202.96
2020-11-06,54.0,51.720262,17.994614,7.47891,201.0968,5.81,201.26
2020-11-09,63.0,64.781635,19.191326,7.547978,201.2412,8.59,214.93
2020-11-10,65.0,66.590253,20.341785,8.069994,201.4932,9.91,217.47
2020-11-11,65.0,67.006912,21.573814,8.578151,201.745,7.43,218.05
2020-11-12,63.0,61.93035,22.116611,8.882816,201.8344,6.58,214.51
2020-11-13,65.0,65.558081,23.091837,9.554455,202.0648,1.93,219.08
2020-11-16,66.0,67.934273,24.372549,10.413108,202.2936,2.26,222.38
2020-11-17,68.0,69.493406,25.163881,11.311632,202.737,3.03,224.65
2020-11-18,68.0,68.936835,26.207628,12.049598,203.1786,4.56,224.3
2020-11-19,68.0,69.142153,26.837334,12.702164,203.6698,2.51,224.57
2020-11-20,67.0,66.987627,27.42206,13.17613,204.1184,0.44,223.35
2020-11-23,71.0,71.311927,28.556989,13.826149,204.6682,1.86,228.83
2020-11-24,77.0,76.546391,30.327115,14.734853,205.4582,5.88,237.5
2020-11-25,76.0,74.916404,31.970803,14.82287,206.1754,5.33,236.54
2020-11-27,75.0,72.930376,33.497085,14.476168,206.9868,5.4,235.4
2020-11-30,72.0,65.075269,33.979438,13.392607,207.7012,0.76,230.58
2020-12-01,72.0,66.292031,34.427337,12.07283,208.4628,-2.28,232.08
2020-12-02,76.0,70.414031,35.210268,11.497341,209.3834,0.47,237.65
2020-12-03,74.0,66.962658,36.015465,10.386008,210.3704,0.03,235.47
2020-12-04,77.0,69.952904,36.863583,9.707405,211.2598,3.9,239.58
2020-12-07,76.0,68.12717,37.1754,8.26203,212.1298,2.74,238.45
