date,FGIndex,rsi,adx,standard_deviation,sma50,five_day_percentage,price,macd,macd_signal,macd_hist
2021-12-22,73.0,59.46051,13.679293,2.102107,86.4354,5.93,92.46,0.9517872043664681,0.796810860551055,0.15497634381541314
2021-12-23,73.0,61.337614,13.828651,2.279996,86.6264,5.96,93.63,1.2565809488008313,0.8887648782010102,0.367816070599821
2021-12-27,73.0,63.053965,14.274584,2.62043,86.8442,7.32,94.72,1.5680110226590926,1.024614107092627,0.5433969155664657
2021-12-28,72.0,61.437168,14.669258,2.781258,87.0338,5.04,94.12,1.746276624426585,1.1689466105594186,0.5773300138671664
2021-12-29,71.0,60.904593,14.46186,2.939743,87.1952,1.59,93.93,1.8508861229688875,1.3053345130413125,0.545551609927575
2021-12-30,70.0,59.846026,14.315228,3.061641,87.3584,-0.06,93.57,1.8830344637303114,1.4208745031791126,0.4621599605511988
2021-12-31,68.0,57.513562,13.954371,3.13639,87.5078,-2.04,92.79,1.8245406057658329,1.5016077236964567,0.3229328820693762
2022-01-03,64.0,51.699232,13.648316,3.064958,87.6284,-3.63,90.7,1.5911959523091639,1.5195253694189983,0.07167058289016559
2022-01-04,52.0,43.978805,14.649632,2.762487,87.6946,-7.03,87.33,1.1214108710846062,1.4399024697521199,-0.31849159866751364
2022-01-05,47.0,38.168396,16.059977,2.999894,87.7182,-10.08,84.14,0.48609309096752895,1.2491405939952016,-0.7630475030276727
2022-01-06,63.0,48.84618,15.935172,2.990982,87.8728,-4.28,88.82,0.35613080636335326,1.0705386364688319,-0.7144078301054786
2022-01-07,53.0,46.552292,15.382895,3.003947,87.9816,-3.44,87.58,0.15133265396562479,0.8866974399681904,-0.7353647860025656
2022-01-10,53.0,45.658438,16.214983,3.057781,88.0624,-0.26,87.1,-0.04913692587835783,0.6995305667988807,-0.7486674926772385
2022-01-11,54.0,46.960827,16.681647,3.093953,88.1188,4.2,87.67,-0.16016993657231637,0.5275904661246413,-0.6877604026969577
2022-01-12,62.0,49.258468,16.636841,2.936988,88.1978,-0.17,88.67,-0.1655642334228986,0.3889595262151334,-0.554523759638032
2022-01-13,46.0,39.098629,17.428495,3.303426,88.165,-5.12,83.1,-0.6122342468138271,0.18872077160934134,-0.8009550184231684
2022-01-14,47.0,39.292301,18.476619,3.56368,88.1654,-4.5,83.18,-0.9488305906749446,-0.03878950084751584,-0.9100410898274287
2022-01-18,48.0,40.688785,18.378128,3.773544,88.194,-4.49,83.73,-1.1578581467977358,-0.26260323003755986,-0.895254916760176
2022-01-19,53.0,47.478251,17.904231,3.812571,88.28,-2.33,86.6,-1.0794853415173549,-0.42597965233351887,-0.653505689183836
2022-01-20,53.0,47.500802,16.989352,3.851283,88.2878,4.22,86.61,-1.004982598445622,-0.5417802415559395,-0.4632023568896825
2022-01-21,44.0,37.171253,17.480514,4.175744,88.192,-3.1,80.6,-1.4145889097319184,-0.7163419751911353,-0.6982469345407831
2022-01-24,51.0,44.578595,18.672858,4.101458,88.2086,0.36,84.03,-1.445766630429361,-0.8622269062387804,-0.5835397241905806
2022-01-25,42.0,37.864832,19.780034,4.209948,88.1004,-8.5,79.24,-1.8358259086916888,-1.056946706729362,-0.7788792019623267
2022-01-26,43.0,38.137141,20.866843,4.220752,87.9706,-8.36,79.37,-2.1101364439833645,-1.2675846541801628,-0.8425517898032018
2022-01-27,47.0,41.332049,21.661188,4.016462,87.8612,0.33,80.87,-2.181346846915787,-1.4503370927272876,-0.7310097541884992
2022-01-28,49.0,45.040847,22.525348,3.644814,87.7646,-1.59,82.69,-2.0670946344336016,-1.5736886010685505,-0.4934060333650512
2022-01-31,53.0,51.467456,22.232026,3.221276,87.7766,8.82,86.23,-1.6716309963414773,-1.593277080123136,-0.07835391621834131
2022-02-01,53.0,50.129992,21.913332,2.941106,87.753,7.7,85.48,-1.4025739465958793,-1.5551364534176848,0.1525625068218055
